"Time","Temp","ECG Qual","Belt Qual","EDR Qual","Imp Qual","PWI Conf","ECG HR","EDR BR","Belt BR","Imp BR","HR consist","BR consist","Core Serial","CoreTemp","Vbat","Body Pos","Motion","SpO2","Nonin HR","HFS 1","HFS 2","HFS Therm"
1598,32.6,91,91,100,-1,74,191.8,63.2,21.6,-1,53,81,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1603,32.6,91,91,100,-1,74,206.7,63.2,21.6,-1,53,81,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1608,32.6,98,96,100,-1,78,192.6,65.5,21.3,-1,57,86,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1613,32.6,98,96,100,-1,78,138.8,65.5,21.3,-1,57,86,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1618,32.6,98,96,100,-1,78,175.9,65.5,21.3,-1,57,86,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1623,32.6,88,100,100,-1,81,163.6,65,21,-1,55,90,66,37.21,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1628,32.6,88,100,100,-1,81,208.3,65,21,-1,55,90,66,37.21,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1633,32.6,88,100,100,-1,81,204.9,65,21,-1,55,90,66,37.21,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1638,32.7,100,100,100,-1,82,192,66.7,20.9,-1,59,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1643,32.7,100,100,100,-1,82,168.7,66.7,20.9,-1,59,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1648,32.7,100,100,100,-1,82,217.7,66.7,20.9,-1,59,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1653,32.7,95,100,100,-1,81,153.8,67,21.7,-1,54,90,66,37.2,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1658,32.7,95,100,100,-1,81,189.6,67,21.7,-1,54,90,66,37.2,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1663,32.7,95,100,100,-1,81,189.1,67,21.7,-1,54,90,66,37.2,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1668,32.7,100,100,100,-1,81,194.2,66.2,22.9,-1,56,90,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1673,32.7,100,100,100,-1,81,160.3,66.2,22.9,-1,56,90,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1678,32.7,100,100,100,-1,81,148.7,66.2,22.9,-1,56,90,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1683,32.7,100,100,100,-1,81,217,66.6,21.8,-1,56,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1688,32.7,100,100,100,-1,81,86.9,66.6,21.8,-1,56,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1693,32.7,100,100,100,-1,81,108.8,66.6,21.8,-1,56,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1698,32.7,73,100,100,-1,81,164.2,58.8,21.4,-1,55,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1703,32.7,73,100,100,-1,81,136,58.8,21.4,-1,55,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1708,32.7,73,100,100,-1,81,128,58.8,21.4,-1,55,90,66,37.2,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1713,32.7,97,100,100,-1,84,192.9,54.8,20.8,-1,68,90,66,37.2,452," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1718,32.7,97,100,100,-1,84,143.6,54.8,20.8,-1,68,90,66,37.2,452," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1723,32.7,97,100,100,-1,84,140.8,54.8,20.8,-1,68,90,66,37.2,452," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1728,32.7,93,100,100,-1,82,192.1,53.2,20.3,-1,61,90,66,37.19,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1733,32.7,93,100,100,-1,82,82.5,53.2,20.3,-1,61,90,66,37.19,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1738,32.7,93,100,100,-1,82,158,53.2,20.3,-1,61,90,66,37.19,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1743,32.7,82,100,100,-1,82,147.9,52,21.1,-1,58,90,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1748,32.7,82,100,100,-1,82,78.7,52,21.1,-1,58,90,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1753,32.7,82,100,100,-1,82,108.6,52,21.1,-1,58,90,66,37.2,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1758,32.7,72,96,100,-1,80,122.7,50.1,21,-1,65,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1763,32.7,72,96,100,-1,80,127,50.1,21,-1,65,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1768,32.7,72,96,100,-1,80,180.8,50.1,21,-1,65,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1773,32.7,85,96,100,-1,82,127.5,49.9,21.8,-1,71,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1778,32.7,85,96,100,-1,82,125.9,49.9,21.8,-1,71,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1783,32.7,85,96,100,-1,82,153.9,49.9,21.8,-1,71,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1788,32.7,94,95,100,-1,80,167.3,50.2,22,-1,68,85,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1793,32.7,94,95,100,-1,80,96.6,50.2,22,-1,68,85,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1798,32.7,75,96,100,-1,81,83.7,44.5,20.3,-1,68,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1803,32.7,75,96,100,-1,81,105.7,44.5,20.3,-1,68,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1808,32.7,75,96,100,-1,81,139.5,44.5,20.3,-1,68,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1813,32.7,75,96,100,-1,81,157.1,44.5,20.3,-1,68,86,66,37.19,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1818,32.7,86,95,100,-1,81,190,47.6,20,-1,69,85,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1823,32.7,86,95,100,-1,81,142.4,47.6,20,-1,69,85,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1828,32.7,86,95,100,-1,81,141,47.6,20,-1,69,85,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1833,32.7,86,90,100,-1,75,169.5,49.6,20.4,-1,60,81,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1838,32.7,86,90,100,-1,75,104.4,49.6,20.4,-1,60,81,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1843,32.7,86,90,100,-1,75,129.4,49.6,20.4,-1,60,81,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1848,32.7,83,85,100,-1,72,137.8,47.3,21,-1,63,76,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1853,32.7,83,85,100,-1,72,102.8,47.3,21,-1,63,76,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1858,32.7,83,85,100,-1,72,81.4,47.3,21,-1,63,76,66,37.19,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1863,32.8,83,85,100,-1,75,125.2,48,22.7,-1,72,76,66,37.18,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1868,32.8,83,85,100,-1,75,85,48,22.7,-1,72,76,66,37.18,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1873,32.8,83,85,100,-1,75,131.9,48,22.7,-1,72,76,66,37.18,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1878,32.8,82,91,100,-1,79,132.2,45,23.5,-1,73,81,66,37.18,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1883,32.8,82,91,100,-1,79,167.9,45,23.5,-1,73,81,66,37.18,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1888,32.8,82,91,100,-1,79,181.7,45,23.5,-1,73,81,66,37.18,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1893,32.7,90,94,100,-1,78,200,42.6,23.7,-1,60,84,66,37.18,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1898,32.7,90,94,100,-1,78,185.5,42.6,23.7,-1,60,84,66,37.18,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1903,32.7,90,94,100,-1,78,119.2,42.6,23.7,-1,60,84,66,37.18,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1908,32.7,78,100,100,-1,80,149.3,43.2,23.1,-1,51,90,66,37.18,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1913,32.7,78,100,100,-1,80,144,43.2,23.1,-1,51,90,66,37.18,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1918,32.7,78,100,100,-1,80,129.9,43.2,23.1,-1,51,90,66,37.18,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1923,32.8,95,100,100,-1,83,204.8,50.4,22.1,-1,62,90,66,37.19,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1928,32.8,95,100,100,-1,83,144.2,50.4,22.1,-1,62,90,66,37.19,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1933,32.8,95,100,100,-1,83,162.5,50.4,22.1,-1,62,90,66,37.19,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1938,32.8,86,100,100,-1,82,148.8,54.6,21.7,-1,59,90,66,37.18,452," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1943,32.8,86,100,100,-1,82,150.1,54.6,21.7,-1,59,90,66,37.18,452," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1948,32.8,86,100,100,-1,82,158.2,54.6,21.7,-1,59,90,66,37.18,452," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1953,32.8,92,100,100,-1,83,122,52.6,21.7,-1,62,90,66,37.18,450," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1958,32.8,92,100,100,-1,83,144.5,52.6,21.7,-1,62,90,66,37.18,450," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1963,32.8,92,100,100,-1,83,169.3,52.6,21.7,-1,62,90,66,37.18,450," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1968,32.8,93,100,100,-1,82,187.6,56.5,22.4,-1,61,90,66,37.17,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1973,32.8,93,100,100,-1,82,149.6,56.5,22.4,-1,61,90,66,37.17,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1978,32.8,93,100,100,-1,82,177.7,56.5,22.4,-1,61,90,66,37.17,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1983,32.8,90,96,100,-1,80,119.8,55,21.3,-1,64,86,66,37.17,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1988,32.8,90,96,100,-1,80,80.7,55,21.3,-1,64,86,66,37.17,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1993,32.8,90,96,100,-1,80,99.9,55,21.3,-1,64,86,66,37.17,453," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
1998,32.8,68,96,100,-1,80,123.7,50.3,21.1,-1,63,86,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2003,32.8,68,96,100,-1,80,102.1,50.3,21.1,-1,63,86,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2008,32.8,68,96,100,-1,80,145.2,50.3,21.1,-1,63,86,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2013,32.8,91,95,100,-1,81,169.6,51.5,21,-1,70,85,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2018,32.8,91,95,100,-1,81,149.3,51.5,21,-1,70,85,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2023,32.8,91,95,100,-1,81,121.7,51.5,21,-1,70,85,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2028,32.8,94,95,100,-1,80,131.5,50,22.5,-1,66,85,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2033,32.8,94,95,100,-1,80,113,50,22.5,-1,66,85,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2038,32.8,94,95,100,-1,80,115.3,50,22.5,-1,66,85,66,37.17,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2043,32.8,87,96,100,-1,80,201.2,48.2,24.4,-1,62,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2048,32.8,87,96,100,-1,80,139.8,48.2,24.4,-1,62,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2053,32.8,90,96,100,-1,79,135.6,54.6,24.3,-1,60,86,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2058,32.8,90,96,100,-1,79,178.4,54.6,24.3,-1,60,86,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2063,32.8,90,96,100,-1,79,167.5,54.6,24.3,-1,60,86,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2068,32.8,90,96,100,-1,79,179.3,54.6,24.3,-1,60,86,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2073,32.8,90,96,100,-1,78,190.8,57,24.5,-1,57,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2078,32.8,90,96,100,-1,78,117.4,57,24.5,-1,57,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2083,32.8,90,96,100,-1,78,163.5,57,24.5,-1,57,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2088,32.9,86,96,100,-1,79,103,57.8,24.5,-1,60,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2093,32.9,86,96,100,-1,79,123.2,57.8,24.5,-1,60,86,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2098,32.9,81,100,100,-1,84,148.5,56,23,-1,67,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2103,32.9,81,100,100,-1,84,122.1,56,23,-1,67,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2108,32.9,81,100,100,-1,84,105.2,56,23,-1,67,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2113,32.9,81,100,100,-1,84,94,56,23,-1,67,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2118,32.9,62,100,100,-1,83,122.3,48.9,23,-1,64,90,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2123,32.9,62,100,100,-1,83,87.1,48.9,23,-1,64,90,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2128,32.9,62,100,100,-1,83,80.5,48.9,23,-1,64,90,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2133,32.9,77,100,100,-1,86,125,40.3,21.6,-1,74,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2138,32.9,77,100,100,-1,86,84.2,40.3,21.6,-1,74,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2143,32.9,77,100,100,-1,86,114.5,40.3,21.6,-1,74,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2148,32.9,73,100,100,-1,84,152.7,36.5,21.4,-1,68,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2153,32.9,73,100,100,-1,84,174.5,36.5,21.4,-1,68,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2158,32.9,73,100,100,-1,84,122.1,36.5,21.4,-1,68,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2163,32.9,80,96,100,-1,80,173.3,38.5,22.1,-1,62,86,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2168,32.9,80,96,100,-1,80,106.4,38.5,22.1,-1,62,86,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2173,32.9,80,96,100,-1,80,163.1,38.5,22.1,-1,62,86,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2178,32.9,80,96,100,-1,78,178.9,44,23.3,-1,57,86,66,37.14,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2183,32.9,80,96,100,-1,78,136.6,44,23.3,-1,57,86,66,37.14,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2188,32.9,80,96,100,-1,78,143,44,23.3,-1,57,86,66,37.14,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2193,32.9,73,96,100,-1,79,109.1,49.8,21.7,-1,61,86,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2198,32.9,73,96,100,-1,79,105.2,49.8,21.7,-1,61,86,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2203,32.9,73,96,100,-1,79,107.7,49.8,21.7,-1,61,86,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2208,32.9,91,96,100,-1,82,173.8,50.3,20.5,-1,73,86,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2213,32.9,91,96,100,-1,82,136.5,50.3,20.5,-1,73,86,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2218,32.9,100,100,100,-1,84,184.7,54,20.4,-1,69,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2223,32.9,100,100,100,-1,84,167.7,54,20.4,-1,69,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2228,32.9,100,100,100,-1,84,168.2,54,20.4,-1,69,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2233,32.9,100,100,100,-1,84,203.9,54,20.4,-1,69,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2238,32.9,96,100,100,-1,81,204.8,58.2,18.4,-1,57,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2243,32.9,96,100,100,-1,81,204.2,58.2,18.4,-1,57,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2248,32.9,96,100,100,-1,81,178.3,58.2,18.4,-1,57,90,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2253,32.9,100,95,100,-1,77,206.1,63,19.1,-1,55,85,66,37.14,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2258,32.9,100,95,100,-1,77,163.8,63,19.1,-1,55,85,66,37.14,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2263,32.9,100,95,100,-1,77,140.5,63,19.1,-1,55,85,66,37.14,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2268,32.9,85,95,100,-1,77,179.2,68.4,18.3,-1,54,85,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2273,32.9,85,95,100,-1,77,205.4,68.4,18.3,-1,54,85,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2278,32.9,85,95,100,-1,77,201.9,68.4,18.3,-1,54,85,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2283,32.9,100,94,100,-1,79,210.5,69.1,17,-1,65,84,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2288,32.9,100,94,100,-1,79,217.9,69.1,17,-1,65,84,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2293,32.9,100,94,100,-1,79,176.6,69.1,17,-1,65,84,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2298,32.9,95,88,100,-1,73,136.2,66,18.4,-1,58,79,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2303,32.9,95,88,100,-1,73,171.7,66,18.4,-1,58,79,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2308,32.9,95,88,100,-1,73,206.8,66,18.4,-1,58,79,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2313,32.9,95,95,100,-1,77,148.9,65.6,19.7,-1,56,85,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2318,32.9,95,95,100,-1,77,175.2,65.6,19.7,-1,56,85,66,37.14,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2323,32.9,95,95,100,-1,77,161.2,65.6,19.7,-1,56,85,66,37.14,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2328,32.9,87,89,100,-1,73,187.6,60.5,18.9,-1,55,80,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2333,32.9,87,89,100,-1,73,142.2,60.5,18.9,-1,55,80,66,37.15,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2338,32.9,87,89,100,-1,73,190.2,60.5,18.9,-1,55,80,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2343,32.9,91,77,100,-1,66,170.5,58,18.1,-1,58,69,66,37.15,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2348,32.9,91,77,100,-1,66,108.5,58,18.1,-1,58,69,66,37.15,457," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2353,32.9,91,77,100,-1,66,160,58,18.1,-1,58,69,66,37.15,457," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2358,32.9,90,65,100,-1,59,168.2,56.9,19.4,-1,61,58,66,37.15,457," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2363,32.9,90,65,100,-1,59,152.6,56.9,19.4,-1,61,58,66,37.15,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2368,32.9,90,65,100,-1,59,112.2,56.9,19.4,-1,61,58,66,37.15,457," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2373,32.9,97,63,100,-1,59,189.4,54,22.4,-1,68,56,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2378,32.9,97,63,100,-1,59,134.9,54,22.4,-1,68,56,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2383,32.9,97,63,100,-1,59,162.8,54,22.4,-1,68,56,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2388,32.9,90,78,100,-1,70,142.4,55,26.9,-1,70,70,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2393,32.9,90,78,100,-1,70,146,55,26.9,-1,70,70,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2398,32.9,90,78,100,-1,70,161.8,55,26.9,-1,70,70,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2403,32.9,86,89,100,-1,75,155.2,53.3,30.7,-1,63,80,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2408,32.9,86,89,100,-1,75,106.3,53.3,30.7,-1,63,80,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2413,32.9,86,89,100,-1,75,165.5,53.3,30.7,-1,63,80,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2418,32.9,86,99,100,-1,82,129.6,49,30.5,-1,63,89,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2423,32.9,86,99,100,-1,82,111.6,49,30.5,-1,63,89,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2428,32.9,86,99,100,-1,82,145.6,49,30.5,-1,63,89,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2433,32.9,84,100,100,-1,84,127.7,45.9,27,-1,68,90,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2438,32.9,84,100,100,-1,84,104.4,45.9,27,-1,68,90,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2443,32.9,84,100,100,-1,84,169.1,45.9,27,-1,68,90,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2448,32.9,91,97,100,-1,82,137.8,44.7,26.8,-1,67,87,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2453,32.9,91,97,100,-1,82,103.7,44.7,26.8,-1,67,87,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2458,32.9,91,97,100,-1,82,136.5,44.7,26.8,-1,67,87,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2463,32.9,96,93,100,-1,79,138.8,40.2,26.1,-1,70,83,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2468,32.9,96,93,100,-1,79,80,40.2,26.1,-1,70,83,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2473,32.9,96,93,100,-1,79,116.2,40.2,26.1,-1,70,83,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2478,32.9,82,93,100,-1,78,182.5,41.4,24.5,-1,65,83,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2483,32.9,82,93,100,-1,78,143.4,41.4,24.5,-1,65,83,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2488,32.9,82,93,100,-1,78,204,41.4,24.5,-1,65,83,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2493,32.9,100,92,100,-1,76,205.3,47.6,23.5,-1,59,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2498,32.9,100,92,100,-1,76,85.3,47.6,23.5,-1,59,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2503,32.9,100,92,100,-1,76,89,47.6,23.5,-1,59,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2508,32.9,82,96,100,-1,79,111.8,44.6,21.8,-1,61,86,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2513,32.9,82,96,100,-1,79,90.8,44.6,21.8,-1,61,86,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2518,32.9,82,96,100,-1,79,126.6,44.6,21.8,-1,61,86,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2523,32.9,80,100,100,-1,86,121.4,45.6,22.1,-1,74,90,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2528,32.9,80,100,100,-1,86,94.5,45.6,22.1,-1,74,90,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
